"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Trade","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","209","","","","0"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","221","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","257","","","","0"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","281","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","249","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","245","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","233","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","217","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","185","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","177","","","","0"
"2021-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","177","","","","0"
"2021-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","173","","","","0"
"2021-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","173","","","","0"
"2021-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","157","","","","0"
"2022-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","153","","","","0"
"2022-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","161","","","","0"
"2022-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","181","","","","0"
"2022-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Waste and scrap of wood, wood by-products, paper and paperboard [C164]","Dollars","81","millions","6","v1014909642","1.1.1.2.29","278","","","","0"
"2012-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","52648","","","","0"
"2012-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","52879","","","","0"
"2012-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","53217","","","","0"
"2012-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","51344","","","","0"
"2013-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","51145","","","","0"
"2013-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","51792","","","","0"
"2013-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","51234","","","","0"
"2013-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","51625","","","","0"
"2014-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","52137","","","","0"
"2014-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","53487","","","","0"
"2014-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","54245","","","","0"
"2014-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","54454","","","","0"
"2015-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","53040","","","","0"
"2015-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","50482","","","","0"
"2015-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","49000","","","","0"
"2015-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","49715","","","","0"
"2016-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","47155","","","","0"
"2016-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","45187","","","","0"
"2016-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","53185","","","","0"
"2016-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","44689","","","","0"
"2017-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","47236","","","","0"
"2017-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","47820","","","","0"
"2017-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","49934","","","","0"
"2017-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","51884","","","","0"
"2018-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","51850","","","","0"
"2018-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","52966","","","","0"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","53222","","","","0"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","53121","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","52697","","","","0"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","52210","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","51255","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","49085","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","46728","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","36787","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","44006","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","48007","","","","0"
"2021-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","49499","","","","0"
"2021-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","51566","","","","0"
"2021-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","50828","","","","0"
"2021-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","51007","","","","0"
"2022-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","53101","","","","0"
"2022-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","57596","","","","0"
"2022-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","57979","","","","0"
"2022-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C17]","Dollars","81","millions","6","v1014909643","1.1.1.2.30","56319","","","","0"
"2012-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","52648","","","","0"
"2012-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","52879","","","","0"
"2012-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","53217","","","","0"
"2012-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","51344","","","","0"
"2013-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","51145","","","","0"
"2013-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","51792","","","","0"
"2013-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","51234","","","","0"
"2013-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","51625","","","","0"
"2014-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","52137","","","","0"
"2014-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","53487","","","","0"
"2014-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","54245","","","","0"
"2014-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","54454","","","","0"
"2015-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","53040","","","","0"
"2015-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","50482","","","","0"
"2015-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","49000","","","","0"
"2015-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","49715","","","","0"
"2016-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","47155","","","","0"
"2016-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","45187","","","","0"
"2016-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","53185","","","","0"
"2016-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","44689","","","","0"
"2017-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","47236","","","","0"
"2017-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","47820","","","","0"
"2017-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","49934","","","","0"
"2017-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","51884","","","","0"
"2018-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","51850","","","","0"
"2018-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","52966","","","","0"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","53222","","","","0"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","53121","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","52697","","","","0"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","52210","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","51255","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","49085","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","46728","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","36787","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","44006","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","48007","","","","0"
"2021-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","49499","","","","0"
"2021-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","51566","","","","0"
"2021-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","50828","","","","0"
"2021-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","51007","","","","0"
"2022-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","53101","","","","0"
"2022-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","57596","","","","0"
"2022-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","57979","","","","0"
"2022-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Industrial machinery, equipment and parts [C171]","Dollars","81","millions","6","v1014909644","1.1.1.2.31","56319","","","","0"
"2012-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","57895","","","","0"
"2012-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","56704","","","","0"
"2012-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","57155","","","","0"
"2012-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","57761","","","","0"
"2013-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","58019","","","","0"
"2013-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","62319","","","","0"
"2013-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","62081","","","","0"
"2013-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","60763","","","","0"
"2014-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","59256","","","","0"
"2014-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","59980","","","","0"
"2014-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","61444","","","","0"
"2014-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","60652","","","","0"
"2015-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","61719","","","","0"
"2015-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","58948","","","","0"
"2015-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","60447","","","","0"
"2015-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","56842","","","","0"
"2016-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","58094","","","","0"
"2016-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","58902","","","","0"
"2016-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","59422","","","","0"
"2016-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","59993","","","","0"
"2017-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","62505","","","","0"
"2017-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","63673","","","","0"
"2017-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","63215","","","","0"
"2017-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","66429","","","","0"
"2018-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","67566","","","","0"
"2018-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","68510","","","","0"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","70259","","","","0"
